province,city,area,population,lng,lat
内蒙古自治区,乌兰察布市,集宁区,425059,113.168973,41.000742
内蒙古自治区,乌兰察布市,卓资县,85648,112.577716,40.894618
内蒙古自治区,乌兰察布市,化德县,95273,114.010290,41.904123
内蒙古自治区,乌兰察布市,商都县,173926,113.577778,41.562176
内蒙古自治区,乌兰察布市,兴和县,167881,113.834176,40.872300
内蒙古自治区,乌兰察布市,凉城县,119061,112.504243,40.532358
内蒙古自治区,乌兰察布市,察哈尔右翼前旗,125172,113.212409,40.783551
内蒙古自治区,乌兰察布市,察哈尔右翼中旗,86108,112.635348,41.277449
内蒙古自治区,乌兰察布市,察哈尔右翼后旗,103599,113.191505,41.435937
内蒙古自治区,乌兰察布市,四子王旗,129372,111.706663,41.533542
内蒙古自治区,乌兰察布市,丰镇市,195229,113.109875,40.437022
内蒙古自治区,兴安盟,乌兰浩特市,356035,122.093309,46.072233
内蒙古自治区,兴安盟,阿尔山市,32301,119.943577,47.177440
内蒙古自治区,兴安盟,科尔沁右翼前旗,285392,121.952638,46.079664
内蒙古自治区,兴安盟,科尔沁右翼中旗,207380,121.476357,45.060728
内蒙古自治区,兴安盟,扎赉特旗,315153,122.899627,46.723154
内蒙古自治区,兴安盟,突泉县,220668,121.593972,45.381918
内蒙古自治区,锡林郭勒盟,二连浩特市,75794,111.949594,43.642850
内蒙古自治区,锡林郭勒盟,锡林浩特市,349953,116.085814,43.933417
内蒙古自治区,锡林郭勒盟,阿巴嘎旗,38589,114.950185,44.022831
内蒙古自治区,锡林郭勒盟,苏尼特左旗,33643,113.667171,43.859718
内蒙古自治区,锡林郭勒盟,苏尼特右旗,62402,112.641806,42.742417
内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,70610,116.975260,45.497329
内蒙古自治区,锡林郭勒盟,乌拉盖管委会,23466,118.832108,45.713203
内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗（含乌拉盖管委会）,94076,116.975260,45.497329
内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,99255,117.608668,44.587746
内蒙古自治区,锡林郭勒盟,太仆寺旗,109370,115.283173,41.876889
内蒙古自治区,锡林郭勒盟,镶黄旗,27399,113.847287,42.232371
内蒙古自治区,锡林郭勒盟,正镶白旗,42950,115.029748,42.287493
内蒙古自治区,锡林郭勒盟,正蓝旗,69908,115.991648,42.241815
内蒙古自治区,锡林郭勒盟,多伦县,103736,116.485549,42.203454
内蒙古自治区,阿拉善盟,阿拉善左旗,176744,105.666208,38.833589
内蒙古自治区,阿拉善盟,内蒙古阿拉善经济开发区,27214,106.715864,39.434187
内蒙古自治区,阿拉善盟,阿拉善左旗（含内蒙古阿拉善经济开发区）,203958,105.666208,38.833589
内蒙古自治区,阿拉善盟,阿拉善右旗,22647,101.666917,39.216185
内蒙古自治区,阿拉善盟,额济纳旗,35756,101.055861,41.953963
辽宁省,沈阳市,和平区,730785,123.420401,41.789766
辽宁省,沈阳市,沈河区,782628,123.458840,41.795688
辽宁省,沈阳市,大东区,754952,123.469828,41.805292
辽宁省,沈阳市,皇姑区,877287,123.441468,41.824574
辽宁省,沈阳市,铁西区,1335935,123.334781,41.821721
辽宁省,沈阳市,苏家屯区,524336,123.343937,41.665153
辽宁省,沈阳市,浑南区,798765,123.449597,41.714729
辽宁省,沈阳市,沈北新区,619375,123.584209,41.913071
辽宁省,沈阳市,于洪区,1066062,123.308062,41.793925
辽宁省,沈阳市,辽中区,395017,122.766159,41.517449
辽宁省,沈阳市,康平县,278384,123.343701,42.727249
辽宁省,沈阳市,法库县,340933,123.440294,42.501080
辽宁省,沈阳市,新民市,565634,122.835964,41.985757
辽宁省,大连市,中山区,388564,121.644996,38.918357
辽宁省,大连市,西岗区,305317,121.612461,38.914751
辽宁省,大连市,沙河口区,670310,121.594201,38.904771
辽宁省,大连市,甘井子区,1798458,121.525469,38.952998
辽宁省,大连市,旅顺口区,398579,121.261982,38.851742
辽宁省,大连市,金州区,1545491,121.782513,39.050211
辽宁省,大连市,普兰店区,629664,121.938299,39.391565
辽宁省,大连市,长海县,66824,122.588487,39.272779
辽宁省,大连市,瓦房店市,905082,121.979463,39.627010
辽宁省,大连市,庄河市,742496,122.965881,39.680825
辽宁省,鞍山市,铁东区,511574,122.990888,41.089578
辽宁省,鞍山市,铁西区,408118,122.969531,41.119719
辽宁省,鞍山市,立山区,529275,123.029091,41.150401
辽宁省,鞍山市,千山区,94729,122.944751,41.068901
辽宁省,鞍山市,台安县,300764,122.436037,41.412866
辽宁省,鞍山市,岫岩满族自治县,413007,123.280933,40.290995
辽宁省,鞍山市,海城市,1067905,122.685176,40.882548
辽宁省,抚顺市,新抚区,222984,123.912930,41.861922
辽宁省,抚顺市,东洲区,236731,124.038491,41.853001
辽宁省,抚顺市,望花区,396257,123.784235,41.853484
辽宁省,抚顺市,顺城区,466126,123.945040,41.883375
辽宁省,抚顺市,抚顺县,83125,123.899923,41.730094
辽宁省,抚顺市,新宾满族自治县,217259,125.039994,41.734031
辽宁省,抚顺市,清原满族自治县,238890,124.924028,42.100804
辽宁省,本溪市,平山区,226059,123.769081,41.299658
辽宁省,本溪市,溪湖区,204660,123.767817,41.329310
辽宁省,本溪市,明山区,378936,123.861747,41.343624
辽宁省,本溪市,南芬区,55560,123.744822,41.100273
辽宁省,本溪市,本溪满族自治县,230850,124.119545,41.301553
辽宁省,本溪市,桓仁满族自治县,229953,125.361061,41.267048
辽宁省,丹东市,元宝区,202325,124.395577,40.136549
辽宁省,丹东市,振兴区,423538,124.383382,40.129706
辽宁省,丹东市,振安区,189995,124.470005,40.201540
辽宁省,丹东市,宽甸满族自治县,334636,124.783674,40.731319
辽宁省,丹东市,东港市,568566,124.152581,39.863193
辽宁省,丹东市,凤城市,469376,124.066873,40.452180
辽宁省,锦州市,古塔区,252209,121.128414,41.117481
辽宁省,锦州市,凌河区,402038,121.151069,41.115058
辽宁省,锦州市,太和区,457602,121.103445,41.109232
辽宁省,锦州市,黑山县,451206,122.126645,41.653552
辽宁省,锦州市,义县,305996,121.239558,41.533553
辽宁省,锦州市,凌海市,412513,121.354990,41.160636
辽宁省,锦州市,北镇市,422289,121.777503,41.588657
辽宁省,营口市,站前区,261439,122.259058,40.673063
辽宁省,营口市,西市区,212913,122.206431,40.666707
辽宁省,营口市,鲅鱼圈区,541113,122.121764,40.226708
辽宁省,营口市,老边区,146748,122.307956,40.671279
辽宁省,营口市,盖州市,559271,122.348450,40.400259
辽宁省,营口市,大石桥市,607098,122.509006,40.644482
辽宁省,阜新市,海州区,234029,121.662594,42.017794
辽宁省,阜新市,新邱区,66769,121.792067,42.087549
辽宁省,阜新市,太平区,142171,121.678637,42.010689
辽宁省,阜新市,清河门区,51394,121.416105,41.783100
辽宁省,阜新市,细河区,273525,121.680157,42.025412
辽宁省,阜新市,阜新蒙古族自治县,545749,121.757901,42.065175
辽宁省,阜新市,彰武县,333643,122.538563,42.386264
辽宁省,辽阳市,白塔区,359401,123.174347,41.270397
辽宁省,辽阳市,文圣区,160466,123.231262,41.282378
辽宁省,辽阳市,宏伟区,142491,123.196725,41.217852
辽宁省,辽阳市,弓长岭区,80870,123.419567,41.151787
辽宁省,辽阳市,太子河区,134604,123.181440,41.295023
辽宁省,辽阳市,辽阳县,372131,123.106426,41.206246
辽宁省,辽阳市,灯塔市,354617,123.339398,41.426537
辽宁省,盘锦市,双台子区,214290,122.075970,41.212401
辽宁省,盘锦市,兴隆台区,529394,122.070685,41.120261
辽宁省,盘锦市,大洼区,422797,122.082227,41.002679
辽宁省,盘锦市,盘山县,223210,121.996408,41.243367
辽宁省,铁岭市,银州区,375292,123.842472,42.286575
辽宁省,铁岭市,清河区,84693,124.159232,42.547140
辽宁省,铁岭市,铁岭县,324383,123.728933,42.223395
辽宁省,铁岭市,西丰县,225123,124.727491,42.738178
辽宁省,铁岭市,昌图县,711818,124.086628,42.779333
辽宁省,铁岭市,调兵山市,206058,123.567039,42.468007
辽宁省,铁岭市,开原市,460927,124.051886,42.577645
辽宁省,朝阳市,双塔区,463543,120.453717,41.565814
辽宁省,朝阳市,龙城区,222065,120.413376,41.576749
辽宁省,朝阳市,朝阳县,404460,120.390001,41.497923
辽宁省,朝阳市,建平县,455826,119.643280,41.402891
辽宁省,朝阳市,喀喇沁左翼蒙古族自治县,346133,119.741223,41.128150
辽宁省,朝阳市,北票市,439998,120.771389,41.801117
辽宁省,朝阳市,凌源市,540832,119.401574,41.245445
辽宁省,葫芦岛市,连山区,468110,120.869157,40.774784
辽宁省,葫芦岛市,龙港区,294250,120.894054,40.735717
辽宁省,葫芦岛市,南票区,182135,120.749710,41.107210
辽宁省,葫芦岛市,绥中县,545963,120.344320,40.325576
辽宁省,葫芦岛市,建昌县,453436,119.836669,40.824484
辽宁省,葫芦岛市,兴城市,490300,120.756661,40.609990
吉林省,长春市,南关区,657682,125.350341,43.863820
吉林省,长春市,长春净月高新技术产业开发区,408740,125.416065,43.824327
吉林省,长春市,南关区（含长春净月高新技术产业开发区）,1066422,125.350341,43.863820
吉林省,长春市,宽城区,856177,125.326614,43.943522
吉林省,长春市,朝阳区,614021,125.288168,43.833845
吉林省,长春市,长春高新技术产业开发区,460607,125.258952,43.788886
吉林省,长春市,朝阳区（含长春高新技术产业开发区）,1074628,125.288168,43.833845
吉林省,长春市,二道区,559966,125.374190,43.865912
吉林省,长春市,长春经济技术开发区,429387,125.427292,43.879031
吉林省,长春市,二道区（含长春经济技术开发区）,989353,125.374190,43.865912
吉林省,长春市,绿园区,714919,125.256214,43.881047
吉林省,长春市,长春汽车经济技术开发区,317978,125.178754,43.833167
吉林省,长春市,绿园区（含长春汽车经济技术开发区）,1032897,125.256214,43.881047
吉林省,长春市,双阳区,335723,125.664583,43.525367
吉林省,长春市,九台区,613836,125.839549,44.151672
吉林省,长春市,农安县,763983,125.184921,44.432829
吉林省,长春市,榆树市,836098,126.533126,44.840263
吉林省,长春市,德惠市,635476,125.728552,44.521788
吉林省,长春市,公主岭市,862313,124.793790,43.495116
吉林省,吉林市,昌邑区,581852,126.574414,43.881896
吉林省,吉林市,龙潭区,371607,126.562131,43.910743
吉林省,吉林市,船营区,464893,126.540909,43.833806
吉林省,吉林市,丰满区,259374,126.561351,43.821192
吉林省,吉林市,吉林经济开发区,55692,126.463052,43.961404
吉林省,吉林市,吉林高新技术产业开发区,162447,126.566727,43.814127
吉林省,吉林市,丰满区（含吉林经济开发区、吉林高新技术产业开发区）,477513,126.561351,43.821192
吉林省,吉林市,永吉县,243469,126.497899,43.672198
吉林省,吉林市,吉林中国新加坡食品区,37164,125.981908,43.710756
吉林省,吉林市,永吉县（含吉林中国新加坡食品区）,280633,126.497899,43.672198
吉林省,吉林市,蛟河市,328925,127.344773,43.723820
吉林省,吉林市,桦甸市,341308,126.746245,42.972272
吉林省,吉林市,舒兰市,406744,126.965515,44.405922
吉林省,吉林市,磐石市,370238,126.060328,42.946608
吉林省,四平市,铁西区,314307,124.345994,43.146288
吉林省,四平市,铁东区,313650,124.409852,43.162664
吉林省,四平市,梨树县,537145,124.335389,43.307060
吉林省,四平市,伊通满族自治县,331873,125.305393,43.345754
吉林省,四平市,双辽市,317758,123.502398,43.518301
吉林省,辽源市,龙山区,327079,125.137030,42.902194
吉林省,辽源市,西安区,136337,125.149488,42.927252
吉林省,辽源市,东丰县,307302,125.530960,42.677253
吉林省,辽源市,东辽县,226185,124.991045,42.925636
吉林省,通化市,东昌区,355346,125.927187,41.702872
吉林省,通化市,二道江区,91571,126.042546,41.773989
吉林省,通化市,通化县,175114,125.758927,41.680135
吉林省,通化市,辉南县,237113,126.046006,42.684706
吉林省,通化市,柳河县,274414,125.744654,42.284594
吉林省,通化市,梅河口市,509336,125.711129,42.539183
吉林省,通化市,集安市,169220,126.193172,41.125805
吉林省,白山市,浑江区,307982,126.416093,41.945409
吉林省,白山市,江源区,138272,126.591178,42.056747
吉林省,白山市,抚松县,233759,127.449387,42.221038
吉林省,白山市,靖宇县,108478,126.813262,42.388902
吉林省,白山市,长白朝鲜族自治县,58266,128.200660,41.420253
吉林省,白山市,临江市,121616,126.918086,41.811979
吉林省,松原市,宁江区,619364,124.792839,45.186486
吉林省,松原市,吉林松原经济开发区,94066,124.805389,45.143548
吉林省,松原市,宁江区（含吉林松原经济开发区）,713430,124.792839,45.186486
吉林省,松原市,前郭尔罗斯蒙古族自治县,407385,124.823417,45.118061
吉林省,松原市,长岭县,451620,123.967244,44.276293
吉林省,松原市,乾安县,205542,124.040651,45.003539
吉林省,松原市,扶余市,475017,126.049534,44.989057
吉林省,白城市,洮北区,356054,122.851105,45.621545
吉林省,白城市,吉林白城经济开发区,118222,122.833976,45.599881
吉林省,白城市,洮北区（含吉林白城经济开发区）,474276,122.851105,45.621545
吉林省,白城市,镇赉县,217387,123.199670,45.848195
吉林省,白城市,通榆县,281589,123.088093,44.812912
吉林省,白城市,洮南市,307215,122.798450,45.356849
吉林省,白城市,大安市,270911,124.291032,45.507004
吉林省,延边朝鲜族自治州,延吉市,686136,129.507655,42.891034
吉林省,延边朝鲜族自治州,图们市,85248,129.843807,42.968039
吉林省,延边朝鲜族自治州,敦化市,392486,128.232235,43.372669
吉林省,延边朝鲜族自治州,珲春市,239359,130.365829,42.862551
吉林省,延边朝鲜族自治州,龙井市,129286,129.426529,42.767172
吉林省,延边朝鲜族自治州,和龙市,117087,129.010932,42.546434
吉林省,延边朝鲜族自治州,汪清县,167911,129.785137,43.317215
吉林省,延边朝鲜族自治州,安图县,168826,128.899744,43.111978
黑龙江省,哈尔滨市,道里区,1097430,126.616912,45.755832
黑龙江省,哈尔滨市,南岗区,1390679,126.668820,45.759967
黑龙江省,哈尔滨市,道外区,811178,126.649094,45.792351
黑龙江省,哈尔滨市,平房区,238945,126.636750,45.597529
黑龙江省,哈尔滨市,松北区,413515,126.516602,45.794991
黑龙江省,哈尔滨市,香坊区,1120185,126.662959,45.707871
黑龙江省,哈尔滨市,呼兰区,769997,126.587704,45.889557
黑龙江省,哈尔滨市,阿城区,500327,126.957984,45.548671
黑龙江省,哈尔滨市,双城区,633880,126.312790,45.382873
黑龙江省,哈尔滨市,依兰县,258345,129.567777,46.325536
黑龙江省,哈尔滨市,方正县,183789,128.829513,45.851673
黑龙江省,哈尔滨市,宾县,444314,127.466372,45.746313
黑龙江省,哈尔滨市,巴彦县,420409,127.403521,46.086182
黑龙江省,哈尔滨市,木兰县,176245,128.043194,45.950649
黑龙江省,哈尔滨市,通河县,179828,128.746290,45.990214
黑龙江省,哈尔滨市,延寿县,182725,128.311071,45.445956
黑龙江省,哈尔滨市,尚志市,463358,128.009218,45.209199
黑龙江省,哈尔滨市,五常市,724705,127.167501,44.932164
黑龙江省,齐齐哈尔市,龙沙区,355849,123.958447,47.317103
黑龙江省,齐齐哈尔市,建华区,332566,123.955550,47.354212
黑龙江省,齐齐哈尔市,铁锋区,271372,123.978079,47.340719
黑龙江省,齐齐哈尔市,昂昂溪区,67824,123.822137,47.154806
黑龙江省,齐齐哈尔市,富拉尔基区,197424,123.628926,47.208730
黑龙江省,齐齐哈尔市,碾子山区,56553,122.887548,47.516614
黑龙江省,齐齐哈尔市,梅里斯达斡尔族区,125399,123.752482,47.309755
黑龙江省,齐齐哈尔市,龙江县,414285,123.204953,47.338512
